[02-Mar-2016 10:25:41 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 10:26:07 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 10:26:51 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 10:27:29 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 10:28:45 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 10:29:53 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 10:30:47 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 10:40:30 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 10:43:04 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 10:44:03 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 14:41:49 UTC] PHP Warning:  The magic method __callStatic() must have public visibility and be static in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/model/dbObject.php on line 31
[02-Mar-2016 14:41:49 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 14:42:30 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 51
[02-Mar-2016 14:49:32 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 55
[02-Mar-2016 14:53:04 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 57
[02-Mar-2016 14:57:23 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 57
[02-Mar-2016 14:58:40 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 57
[02-Mar-2016 14:58:43 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/coffeeDevice.php on line 57
[02-Mar-2016 15:01:46 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/configLoader.php on line 61
[02-Mar-2016 15:07:18 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/configLoader.php on line 62
[02-Mar-2016 15:08:59 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/configLoader.php on line 62
[02-Mar-2016 15:14:05 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/configLoader.php on line 62
[02-Mar-2016 15:14:51 UTC] PHP Fatal error:  Using $this when not in object context in /home/ubuntu/workspace/vbmscms/src/modules/coffee/src/server/core/configLoader.php on line 62
